4121	9079
1468	8345
3547	10292
3547	10291
2348	7807
2081	7568
3386	8506
4136	10534
2567	9519
531	7512
3622	9639
1210	10235
1058	7545
345	7487
1388	7573
95	7889
1093	9937
1763	10534
2980	7854
1093	10173
2825	7517
264	8216
727	8782
709	7686
153	8094
3117	8506
700	7488
48	8666
531	8010
4121	9077
2817	7506
4170	7653
1020	8313
2375	7514
1402	8313
4316	8485
3901	8059
1634	7488
2080	8810
1415	7840
1033	7518
2914	7518
1600	7600
2916	9162
1880	7574
435	10248
4340	7505
784	7632
3482	8029
684	8509
4201	7509
1180	9660
4019	7511
2914	7520
689	7723
1992	7485
478	8167
436	9079
194	7661
2053	9712
471	7505
1033	7517
2230	8798
613	8703
568	7523
1262	7933
81	7489
1468	7981
1026	7506
3366	7951
1566	7726
3953	10073
2230	8797
598	9935
1696	9334
1982	7523
8	7511
3588	9910
4167	7639
799	7516
3522	7485
1771	7685
695	8663
303	8491
3961	8491
553	7646
871	7545
1418	7649
4121	8168
2365	9642
2668	10956
2940	11127
32	10927
7	8307
648	7721
4242	9988
1267	8109
3425	9336
3527	7509
1279	7632
3350	9641
1232	8315
2080	8491
3752	7807
3013	8784
1194	9400
3961	8490
494	8491
1982	7524
4121	9077
195	7718
1864	9403
192	7627
312	7517
2416	10598
42	7517
3446	9936
1696	10095
1000	9491
4237	7910
3568	7701
437	9517
479	7623
2280	10174
1258	7485
1845	8702
1289	8666
494	8810
3547	10292
352	10095
663	11129
2827	8491
3425	10412
664	9791
741	10065
68	9067
2649	10703
1587	8239
4203	7672
3446	10173
2223	10625
613	8702
191	8484
1514	9712
95	7517
139	7540
3163	7527
3547	10095
553	7579
980	10292
570	9335
1468	7651
1580	10063
2215	8056
100	7514
1876	9641
2101	10292
3961	8491
2249	7576
941	7602
1071	9236
3446	10173
529	10526
180	8094
4100	10291
980	10095
4316	9428
3815	9769
2014	9712
3338	7654
48	8506
2500	8381
934	7745
3547	10292
4316	8483
1446	7653
2241	7727
1872	10117
448	7889
505	7499
8	7509
3044	7487
2828	7663
2014	10412
176	7689
307	7511
1566	7627
900	7670
4027	7545
731	7685
2592	10926
3026	8417
1980	7485
2280	9510
3961	7718
3050	7583
1247	7663
3845	9400
3338	9935
3547	9336
668	7673
709	7508
1744	8710
1897	7545
546	8039
941	9335
830	7523
1696	9334
2540	7602
1763	9986
2706	9336
445	8724
1033	7517
4100	10292
352	10095
2034	7539
3117	8666
3387	9517
549	7520
3374	7772
672	10062
823	10166
360	7605
3621	9336
3350	9642
3621	9335
3789	8681
3029	7517
934	7723
3065	9771
4194	8945
1194	9403
352	9336
3587	7517
3044	7488
3961	8491
880	7489
1281	7889
1289	8507
1462	7513
2365	9641
184	7681
1980	7488
8	9759
180	8094
1897	7727
2152	9067
75	7781
383	9987
32	10928
1480	7486
1403	8405
273	8491
1872	10115
714	7871
3588	10062
1258	7488
3331	9067
9	8506
1751	9728
3911	8166
2986	9589
1864	9401
2183	8167
327	7985
2107	8509
328	7488
4136	9986
1977	8852
3441	10593
100	7516
339	7514
3215	7518
4215	7874
4246	9772
3768	8666
172	7550
3547	9336
1438	8701
1931	7733
3425	9336
1438	8094
2726	8599
3491	8357
2080	7718
405	8795
2649	9639
722	8097
934	7723
1199	8334
1537	7769
3768	8666
3547	10292
345	7485
353	10013
2455	7660
1751	7837
1514	10444
2955	8491
1849	7518
2514	8784
2060	7488
935	7630
1669	7545
1189	8681
1932	8509
488	7981
3617	7982
2107	8666
1849	7517
1267	8109
75	7877
1872	10115
3762	7670
1118	8385
3425	10095
1267	8109
284	10309
423	7663
1124	8586
2186	9517
62	7574
3953	8483
405	8266
3704	7509
1931	7781
1292	9641
1438	8703
2227	8506
646	9518
980	10095
1451	9463
744	7573
3333	7523
702	8782
737	8887
570	10477
75	7781
3527	7512
2649	9642
2514	9588
421	8483
823	9517
980	10483
3454	7865
1932	9935
1127	8167
3888	9502
3387	9517
4019	7509
1025	7492
2386	8219
3717	7939
4109	7623
284	10308
4201	7511
1551	8151
1461	9986
2544	7514
2706	9334
1667	10235
709	7505
2546	7487
4140	7693
1021	8033
510	7485
48	8506
823	10167
1992	7487
1595	8507
3387	10593
3117	8507
2014	9712
823	9982
1537	7770
939	7527
1696	10095
1514	9712
3888	9500
3845	9077
3457	7511
3888	9502
2093	7744
3706	8266
2362	8431
208	7643
3386	8666
771	8491
312	7518
980	9334
428	7512
1427	9617
3098	9741
1696	9336
421	8483
1696	9336
1642	8005
2060	7485
823	10593
2362	8433
4254	8260
224	7545
1007	7507
700	7485
2544	7516
664	8097
737	7573
3911	9077
195	8490
1600	7602
1617	7651
3605	11114
2248	9714
2282	7487
1340	9077
1980	7686
2488	9400
3367	7514
3065	9772
3157	7685
980	9336
552	8784
2582	7642
616	8666
3058	7529
383	9988
2514	8782
1518	10122
3117	8507
3911	7865
1413	7486
1033	7517
1514	10412
3725	10095
2728	7568
224	7542
20	9026
3017	8483
1270	7487
2014	9714
4048	10306
3050	7584
317	7685
1932	8665
224	7545
3010	7487
3775	7517
3333	7525
4316	9428
552	8783
3113	7518
1763	9987
873	10166
224	7727
1872	10115
793	10549
1210	8040
2274	7672
3888	9502
1881	7651
646	9517
4173	8966
48	8852
1287	8173
2529	9499
725	7516
1845	9265
475	7511
803	9754
549	8212
1162	9181
2026	7758
3617	7982
1427	9619
1514	10412
1099	8506
1876	8556
2068	7557
987	7726
195	8491
2053	10412
4339	7591
255	7576
1467	7487
1099	10307
531	7509
3567	7639
3869	8390
1203	10235
2986	9588
1150	8367
1696	10094
1671	7488
2488	9402
3405	7727
3080	9616
1696	10095
526	10122
552	8782
613	9265
1691	9898
1696	10291
56	7517
2835	7799
3162	9164
940	7544
1104	8544
1289	8507
999	7576
2343	7545
1046	7485
1696	9336
1312	8167
160	7718
1879	7485
2938	8167
570	9712
910	8509
3006	7489
4280	9639
709	10309
2099	10074
1514	9712
2145	9712
2952	9247
2668	10165
695	8662
1750	10592
1642	9570
517	7902
1442	10606
755	7980
2685	10412
711	7509
3845	8167
1602	7982
980	9336
1226	7804
1248	7718
570	10444
852	7637
1362	8736
278	7520
570	9508
4265	8175
941	10174
1754	8030
280	10927
1226	8263
3995	8094
101	7517
1932	8506
934	9296
2809	7545
2506	7682
906	7980
546	8040
917	8336
437	9518
396	7875
1782	7595
3599	10405
2708	8297
1042	8525
16	8017
3660	11060
3192	9982
3921	7509
58	7586
954	7507
1879	7487
4121	8166
4372	8159
499	8506
3425	10291
4203	7673
646	10593
1438	8094
4100	10095
7	7663
48	8509
1696	10095
177	7877
1128	8313
3010	7485
570	10444
176	7797
1846	7936
2835	7796
4121	9077
1602	7980
1530	8097
4272	9509
934	7723
2649	9641
2567	7982
3621	9334
1281	7520
2180	9754
2158	7873
1633	9556
3366	8736
646	9771
1696	10292
1514	10412
823	9983
1037	9236
3547	10292
4254	8262
1254	9463
2248	9712
2779	7492
183	7485
2721	7749
2081	7745
2835	7797
564	7747
709	7507
352	10095
2668	10955
3425	10095
4141	7524
38	7574
4170	7651
90	7850
2248	9712
2466	9502
2417	8773
4121	9077
3845	10061
4242	9988
380	8701
494	8491
3768	8507
328	7485
4246	9771
2685	9712
1438	8093
1551	7840
1864	9402
1595	8507
3283	8094
686	7517
1159	7507
451	8666
3588	10065
864	7507
673	7545
2685	9714
1585	9428
1872	10115
180	8093
1283	9617
3676	11076
1932	8666
2726	8483
2003	9769
2107	8506
561	8313
2685	10412
570	10095
3585	9642
2190	8385
2248	10412
3010	7488
2080	7718
2202	8506
240	7517
570	10483
1642	8003
3517	10073
1932	8666
1750	10593
552	8506
2546	7485
980	10095
990	7646
1602	8345
4136	9987
303	7718
3846	7573
664	8094
3512	10389
1451	9464
2672	9334
1289	8506
1226	7804
3547	9336
718	7520
2280	9510
2145	9713
1006	7769
443	7663
1030	7870
1416	7576
56	7518
3202	9769
1230	7670
224	7545
1375	7516
2885	8313
421	9428
1696	9336
1897	8180
124	7807
2455	7662
980	9334
827	7512
1355	10991
3500	8399
1512	9078
436	8009
2726	8483
2107	8666
1927	10984
3588	10065
590	7525
980	10094
4316	8599
590	7523
980	10292
917	8334
1696	9334
2414	10064
1787	9164
427	7701
1006	7770
2736	9712
75	7639
1289	8665
183	9004
980	10477
3547	9714
1876	10308
1980	7507
1150	8368
570	9336
3766	8506
1932	8506
2685	10412
971	7701
941	9510
2416	10598
1603	7668
1289	8666
2332	7509
2951	8945
242	8506
1587	8237
980	9713
1481	7865
2059	7574
1696	9336
1645	7545
2013	7807
1371	8313
3017	8483
303	7718
1778	7735
1960	7951
1472	9463
1194	10061
958	7568
2914	7517
494	8491
383	9988
1750	9517
1446	8855
180	8701
339	7513
252	7529
1557	10152
1864	9400
2248	10477
1840	8523
3888	9501
3238	9078
3921	7511
4266	7825
7	8308
737	7682
2685	10412
799	7513
897	7890
823	10956
2080	7718
1248	8029
1692	7836
539	7718
3764	8666
980	9334
1696	10095
3425	9336
1162	8702
3098	9740
2557	7936
4048	10307
4231	7602
1876	10307
3446	9938
2249	7578
1696	10095
1270	7485
2014	9712
3676	10955
1460	8314
1872	10761
1982	7488
873	10167
570	9714
193	8066
383	9988
2197	9519
3704	7511
4100	10291
307	7512
904	7638
1027	7488
2362	8469
93	10075
1480	7487
1696	9336
712	7627
2003	7523
3425	10095
1346	8254
9	8853
1932	9936
3065	9769
3512	9936
3952	8431
3446	9938
2332	7512
699	7877
100	7799
3338	10173
1696	10292
552	9589
1460	8313
2592	10928
2827	7825
561	7770
2101	9336
474	7487
3425	10095
1961	7516
1287	9078
818	8559
472	8315
2416	10598
2362	7514
278	7889
1876	10309
864	7508
494	7718
2706	10095
980	10412
571	9616
1292	9641
31	9169
190	7540
3845	8168
981	7551
1706	8608
1139	7573
1946	8041
4121	9079
598	9937
2059	7685
1197	10990
2181	7721
3522	7488
958	8248
2003	9772
980	9334
2248	10412
3194	7489
494	8490
724	7712
1290	8698
2281	7514
3026	8418
4231	7600
3034	7545
113	7491
2567	9517
318	8166
2514	9704
3192	9589
224	7544
183	7488
1982	7487
1897	7545
2183	8168
403	8491
924	8631
1283	9616
338	7965
784	7568
2649	9641
3374	7770
1969	7877
1845	8093
3381	7641
980	10292
2668	10167
1250	7733
520	7574
3387	10592
810	10292
3835	7951
1977	8666
3154	10307
1289	8506
3588	10062
69	7585
191	8483
177	7579
317	8811
1858	7573
1198	8491
1821	9712
117	7489
1550	7506
778	11058
1656	8390
1845	8094
682	9250
2183	8166
48	8506
472	8313
3350	9642
177	7781
381	7583
980	10291
2498	8351
2362	8433
4307	8980
570	9336
1932	8852
4051	8491
3625	7517
1041	8433
1203	9826
2167	7544
3418	7489
245	8612
2363	9236
3939	9938
1696	9336
531	7511
745	8043
93	10077
4372	8251
1133	7573
1763	9988
3338	8029
342	9012
1335	7708
3333	7524
3425	9336
3425	9336
980	10095
1082	8178
3337	7663
1448	9159
1291	7511
3117	9065
3547	9712
1162	9183
193	8066
3845	9077
1504	7529
181	8506
2553	8483
2557	8260
3387	9519
2397	7651
1375	7514
2955	8810
4217	10593
494	7718
93	7602
3915	7517
1226	8263
1696	10095
1580	10065
1849	7509
573	7890
1598	8583
384	7513
958	7632
2973	8782
352	10292
3027	9517
1763	10534
3961	7718
841	10136
3117	9067
980	9335
1915	10028
1163	7487
980	10095
3467	8178
1932	8665
3622	9642
3674	8390
2348	8710
873	11061
242	8507
2940	8178
3675	9976
1007	7686
3412	8356
421	8483
954	7508
309	7836
3386	8506
462	7517
1755	8810
2938	7663
2124	7693
3026	8680
1403	8406
2417	8775
1595	8507
539	8491
3338	7654
160	8491
1932	9937
2158	7875
3215	7517
75	7781
3142	7523
1946	8321
2145	9712
3799	9509
383	9989
3961	7718
3815	9771
471	7507
632	8411
309	7834
403	8491
181	8506
1194	9403
1371	10710
3911	8168
1066	7770
1696	10292
684	8506
983	7627
3061	8491
52	8509
3250	8041
572	7865
475	7512
2248	9712
1055	7807
778	11059
2029	7544
2805	9164
3162	9162
2738	7542
646	9772
1033	7520
1646	7545
2063	8240
3768	8506
2685	9712
451	8507
3547	10094
4242	9986
2053	10444
383	10534
3267	8784
2708	7718
552	9589
3880	10400
3961	7718
487	9988
2650	8313
1139	7573
1375	7513
1961	7514
1790	7889
93	7600
3119	8417
180	9265
2544	7513
3098	9738
478	9078
613	8094
3139	8167
4173	8969
445	9589
2183	8168
3873	9164
3387	9517
1291	7512
793	7781
1000	9491
3080	9617
1536	8737
2354	7545
352	10095
3830	7670
2901	8390
737	8889
3845	9079
3764	8509
1226	7804
610	7509
421	8599
427	7663
713	7540
3211	9236
3329	7875
808	7492
352	9334
3525	10095
980	9336
2933	8321
1980	7505
3810	7631
2506	7517
2546	7488
3026	8416
725	7513
941	7600
1550	7508
527	8586
880	7889
3338	9935
355	8074
919	7663
1845	10077
1519	7643
3768	8852
159	7788
4146	9988
1667	9826
478	9079
1787	9162
3911	9078
1872	10118
1763	9988
437	9517
721	8972
1595	8666
48	7514
762	7751
529	9826
2280	9508
1634	7485
1872	10116
941	9510
2726	9428
1864	10061
2107	8666
1438	8702
1518	9176
339	7516
3579	10625
795	7520
1696	9336
646	9517
1441	10122
823	9519
2053	9712
2564	8509
1595	8506
549	7520
1407	7563
988	9547
52	8506
2726	8483
1164	7661
2708	8491
1872	10118
2676	8945
3617	7980
3752	7807
1641	10118
1598	8584
3017	8483
3674	8682
1427	9616
69	7643
561	8315
2916	7527
1932	9936
3172	8486
598	8093
4121	9077
75	7781
1215	7663
2736	10444
858	7685
195	7488
3736	9400
3911	9077
966	9540
287	7487
4032	9826
755	7981
403	8556
980	10412
36	7733
1932	8506
2333	7751
2685	10444
1619	9617
799	7514
2458	8433
2685	10412
3425	10292
4134	7727
1550	7686
2099	8484
187	7685
1033	7520
1617	7653
941	9510
146	8027
570	9336
3765	9062
1139	7573
2736	10477
3329	7874
1290	9175
293	7569
2480	7489
416	7492
3873	9162
570	9712
2040	7934
1615	7865
52	10119
981	7727
2280	9509
552	9704
1281	7517
137	7668
4136	9988
448	7517
3547	10095
491	9905
645	8535
3065	9769
2240	7799
3154	10309
3884	7517
3547	10292
954	7686
280	11081
629	7487
3017	8484
4146	9987
1021	8034
2416	10598
1932	8666
2435	8219
552	9588
3733	8600
632	8066
590	7524
1706	8610
2986	9589
4141	7511
823	10165
3425	9712
494	8491
1289	8506
4203	7674
352	9334
436	9078
3338	10173
664	9265
1514	10483
2099	8483
1845	10075
3888	9499
4136	9986
3587	7518
2632	10987
3880	10401
3136	7721
3961	8810
668	7672
3752	8101
795	7517
880	7517
1461	9987
121	7689
3617	8345
1545	7843
3676	10956
1244	7654
345	7488
2685	9510
2699	8219
2240	7797
180	8702
1270	7488
1620	8491
2834	8297
4316	9428
941	9510
3749	7488
479	7889
2002	8682
3525	9336
2726	8484
2376	8431
632	8413
352	9333
3337	8433
3621	10094
1879	7488
1309	7696
2539	7672
4051	7718
1606	8070
2014	9712
1518	8698
1696	9336
92	8548
1696	10292
1763	9988
2649	9642
2789	8702
1872	10115
4215	7873
451	7539
352	10291
4346	7512
884	7663
312	7889
1099	10309
2986	9589
907	7600
1514	10444
1654	9769
842	9312
881	7517
1457	10507
224	7545
3579	10623
437	9517
158	7485
2249	7576
3768	8506
3350	10703
827	7511
1763	9986
2805	9162
3845	8167
954	7505
3425	9334
3090	7773
3491	8357
613	8702
646	9770
2003	9771
2738	7545
1291	7509
980	9333
1033	7520
287	7486
3425	9336
1046	7487
1758	8072
425	7733
1542	8308
100	7797
383	9986
349	8042
276	10550
1340	9078
2736	10444
1897	7545
2789	9265
3308	9519
2986	9704
91	7701
570	10292
93	10077
741	9910
1045	7623
224	7545
3959	8491
807	8390
1854	8058
2080	7718
1897	7545
1066	8313
3725	9336
352	9334
3213	7574
474	7486
52	8665
3419	8506
4028	10248
2282	7485
3048	7507
1289	8852
4316	8484
711	7511
2650	8314
2014	9712
2348	7807
2053	10412
2099	8483
3425	9336
3845	8167
4346	7511
810	10095
2051	9233
1289	8506
4121	8166
1947	7642
4299	8433
307	7509
374	8313
3625	7518
1226	7805
895	7749
1281	7518
823	10248
1457	9463
1542	8310
75	7877
737	7573
2633	7781
1602	7980
2546	7512
2649	10703
59	7632
568	8318
2014	9714
2227	8506
2230	8283
2649	9642
2158	8777
941	9508
3350	9639
2248	9712
3845	8166
3425	9712
3425	10095
1872	10761
4134	7545
2165	7485
2404	7791
1355	9519
3717	7936
1468	7980
2348	7807
3446	10173
914	7653
4140	7695
1290	9176
284	10307
1006	7772
3582	7870
1321	7749
426	8431
3446	9938
382	9164
428	7511
2968	7708
1027	7485
2248	10477
1876	9642
971	7805
3911	9079
646	9517
3733	8599
3617	7982
2101	9336
2649	9642
3027	9519
1867	7663
939	7489
1226	7804
2649	9639
1876	10309
2202	8665
4272	9236
2955	7718
4280	9642
3350	9641
3983	9665
2571	7579
306	7492
1232	8313
224	7545
1464	7513
2698	9375
471	7508
1550	7492
616	10389
2227	8506
3704	7512
520	7563
1897	7545
2592	10927
2553	8483
4293	8506
2955	8491
1289	8665
2024	8506
1312	10549
699	7781
2349	8586
2728	9754
384	7514
4121	8166
2375	7513
2249	7576
4267	8101
451	7727
2101	9336
646	9098
1359	8945
2248	9712
1124	8583
4121	9077
1876	10703
2107	8506
3546	7735
1696	9333
1312	10550
980	9712
1287	9079
1978	7514
3962	9823
695	8661
1023	7733
1252	7517
242	8507
1457	10508
3338	10173
2362	8431
2938	7663
3296	7954
1037	10015
273	7718
3547	9336
3525	9336
1897	7545
4264	10885
2414	10062
3080	9619
3446	9936
1943	7574
3211	9233
1609	8556
1542	8307
1232	7770
1872	11133
3308	9517
1763	9988
2868	10073
711	7512
34	7663
1248	8027
2938	7701
1371	8315
2414	10065
48	8665
3425	9334
4100	10095
1598	8583
2145	9712
1671	7485
1696	9336
68	9065
4242	9989
426	7797
1518	10026
3674	8390
672	10065
96	7663
746	8962
1474	9988
2590	9588
1318	7967
1371	10708
2248	10444
246	7512
3065	9769
642	7980
180	8702
2281	7516
568	7701
941	9508
570	10412
231	7681
1537	7771
2546	7509
3425	10292
1696	10292
1474	9987
396	7873
1874	10166
3845	9078
3386	8507
1923	7889
907	7602
4121	8167
910	8506
587	8682
551	8390
36	7655
4201	7512
3546	7733
1299	8416
488	7980
4156	10598
4136	9986
1518	9175
1537	7772
1696	9336
3350	9641
367	8144
3283	8701
1978	7513
2466	10773
268	7517
3752	7805
1197	10989
403	7718
1755	8491
1763	9989
1633	8433
157	8431
2121	7653
2708	8491
1221	7663
709	10707
3065	10154
59	8057
2445	7865
970	7889
2416	10598
2668	10166
3368	9641
338	7727
443	7696
1159	7508
1162	8093
67	7932
75	7781
1007	7505
740	9428
3762	7668
3588	10062
2165	7487
1289	8665
210	9403
3599	10653
3512	9937
2080	7718
4316	8483
3621	10412
3749	7485
1030	7489
32	10926
1163	7488
1763	9988
2359	7511
1646	7545
2101	10095
3386	8506
338	7686
3621	9336
1315	8507
3044	7485
2650	8315
2324	7984
980	9336
2099	8483
1603	7669
1533	9137
4215	7875
3425	9336
613	8702
954	7505
980	9336
576	7727
646	9519
980	9714
4307	8736
1226	8830
1876	10309
1876	9641
1044	8945
2142	9712
3768	8852
421	8484
1646	7545
1258	7487
4141	7509
4242	9987
3425	9714
416	9491
1446	7651
1932	8506
4006	7605
3441	9519
737	7573
741	10062
3953	8483
3463	8294
2590	9589
4019	7512
3768	8506
280	10928
2186	9519
382	9162
709	7505
1992	7488
3990	9004
958	7569
1763	10534
3588	10063
242	8507
980	9336
1743	8970
1506	8074
2906	8507
980	9712
1000	9491
2736	10444
3250	8321
1461	9988
224	7545
101	7518
2807	7834
4200	10884
941	9510
3953	10074
636	8356
954	7507
864	7505
1467	7486
3283	8097
2145	9714
2274	7674
159	7786
129	7710
1049	8605
2775	8481
1210	9826
2053	9714
1514	10477
1226	7804
1696	9336
40	7631
264	7663
2158	7875
3830	7669
326	7578
2397	7653
874	10412
3425	10292
8	9758
3061	8490
2553	8484
955	8491
632	7681
3238	9077
4106	7877
709	7507
1462	7516
1679	7602
823	9985
3768	9004
954	7505
2682	7804
2014	10477
2917	7870
1026	7505
383	9986
1058	7542
1468	7980
303	8491
3921	7512
3845	9077
941	9509
1371	9418
2843	9463
2024	8506
1897	7545
880	7518
2099	8483
3527	7511
758	8357
1883	8433
1071	9233
672	7527
1550	7505
1696	10291
2282	7489
2914	7889
62	8393
2767	7573
1872	10118
1961	7513
2933	8041
1550	7507
4051	8490
1511	8548
3446	9935
3961	8491
1182	7529
1474	9986
4156	11099
2546	7511
980	9336
1340	8166
3803	8666
1897	7545
2940	7545
3061	7718
709	10307
954	7507
3961	7718
2698	8945
1154	7529
2553	8483
3446	9937
1696	10095
2416	11099
1362	7518
553	7687
4202	10991
1645	7545
1654	8099
1019	7892
3736	9403
410	7762
2202	8666
1876	9639
120	8226
1864	9400
2514	9589
381	7586
1598	8583
897	7663
349	7595
646	10593
3749	7487
1763	9986
3815	9770
2908	9353
2726	8483
3205	9463
1460	8315
2477	7933
1156	8612
1464	7516
2685	10412
1864	9400
873	11059
3338	9937
116	7749
4340	7507
4346	7509
2685	10444
552	9589
3752	7807
2348	7805
4121	9078
1033	7576
2363	9233
3338	9935
3585	10703
1692	7836
1977	10118
3192	9985
2567	7980
3386	8666
290	8144
2202	8852
3296	7727
3446	9935
3350	9641
2907	7889
2706	9333
941	9509
2080	8490
2960	7951
2901	8682
2107	8665
3768	8852
193	8066
2416	10599
1977	10116
4272	9510
1082	7545
1932	8665
93	10077
567	8041
3425	10291
48	7513
404	7582
4134	8178
3446	9935
160	7718
2376	8433
3762	7669
3888	10773
1720	8605
1318	7965
1027	7487
29	7655
176	7799
2145	9714
1876	9642
1250	8001
2780	7696
835	7505
160	8490
733	7836
1932	9938
3621	9712
494	8491
2514	8783
880	7520
3547	10095
494	8491
2227	8507
1876	10307
3118	7550
3157	7572
3386	8665
1355	9517
795	7889
4121	8167
1530	8099
2111	7576
278	7517
494	8297
1831	7789
552	8665
2107	8852
1037	10013
2539	7674
3213	7685
1469	7572
3457	7509
2362	7513
2333	7752
4136	9989
423	8005
741	7765
2567	8345
1872	10118
1876	9642
1085	8583
3425	9336
610	7511
3425	9712
1415	7573
2376	8469
1083	10077
426	7799
122	7517
4166	7539
2557	8696
980	9334
1194	9400
2649	9641
341	7545
3683	8099
1456	7513
2099	10073
1370	8945
3405	7545
3525	9335
391	8094
570	9712
2063	8237
246	7511
3425	9335
1798	10150
2649	8666
3605	11117
255	8710
4121	8166
1763	9989
195	7718
2101	10094
953	7774
1696	10292
2248	10477
886	7489
1257	7661
1985	8009
1254	9464
1550	7507
2672	9336
1289	8509
2053	10412
3065	7511
841	10139
642	8345
1767	7807
1550	7505
101	7517
367	7825
3296	7545
3425	10095
1932	9936
1095	7523
2999	8506
1696	10095
1582	8972
1533	8556
2024	9065
1778	7733
1194	9400
610	7512
3915	7518
1292	9641
3491	8357
3835	7933
2024	9067
1798	10077
1438	8094
2766	7645
3952	8727
3338	9938
3799	9510
1041	8345
3676	11075
3768	8852
1255	7574
3911	9077
2099	9428
396	7874
2590	9590
478	8166
724	7713
2999	8507
1641	10116
1015	7825
1413	7487
1881	8390
4316	8483
338	7507
980	9336
1445	7685
224	7545
3674	8682
195	7487
1373	9400
1226	8324
2051	9236
3350	10707
2107	8506
598	9938
4131	7492
3547	10095
664	8093
3327	8390
3350	9642
3367	7513
2365	10703
2107	8507
48	7516
2053	10483
137	7669
478	9077
1798	10075
4264	10884
2632	10984
2685	9509
1620	8490
2014	9714
1763	9989
2370	8586
931	7545
1558	8852
1836	9499
3425	9334
835	7507
2107	8506
906	7981
48	8853
3845	8166
1012	7708
1289	8853
646	9769
180	8703
436	8010
1932	10173
2107	8665
4121	8166
1696	9336
3247	8385
1977	9463
2341	8364
1196	7865
1566	7781
2260	7755
3338	8027
3768	8853
3869	8390
3961	8491
1603	7670
3525	9336
3680	7727
4316	8483
571	9617
3688	8945
2158	7875
2362	7516
646	9517
9	8665
555	7651
2014	9712
3117	8507
195	7485
668	7674
1585	8483
2332	7511
352	9336
980	9336
1226	8101
2281	7513
